WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (171.7594677333 -43.8924717167),146922,1780830,36010,"9 Walshs Road, Allenton, Ashburton",9,9,,Walshs Road,Allenton,Ashburton District,Walshs Road,"9 Walshs Road, Allenton, Ashburton",Allenton,171.75946773299998,-43.8924717167
POINT (171.7587439833 -43.8989088167),146959,3010670,33327,"11 McLean Street, Netherby, Ashburton",11,11,,McLean Street,Netherby,Ashburton District,McLean Street,"11 McLean Street, Netherby, Ashburton",Netherby,171.758743983,-43.8989088167
POINT (171.7590693833 -43.9000336),147097,1780829,32808,"181 Walnut Avenue, Ashburton",181,181,,Walnut Avenue,Ashburton,Ashburton District,Walnut Avenue,"181 Walnut Avenue, Ashburton",Ashburton,171.759069383,-43.9000336
POINT (171.7647281167 -43.9031658667),147472,1780796,54127,"7 Porter Street, Netherby, Ashburton",7,7,,Porter Street,Netherby,Ashburton District,Porter Street,"7 Porter Street, Netherby, Ashburton",Netherby,171.764728117,-43.9031658667
POINT (171.76112945 -43.9081736333),147993,1780764,44744,"72 Cambridge Street, Hampstead, Ashburton",72,72,,Cambridge Street,Hampstead,Ashburton District,Cambridge Street,"72 Cambridge Street, Hampstead, Ashburton",Hampstead,171.76112945,-43.9081736333
POINT (171.7629648667 -43.99630505),148147,3041844,48129,"527 Stranges Road, Huntingdon",527,527,,Stranges Road,Huntingdon,Ashburton District,Stranges Road,"527 Stranges Road, Huntingdon",Huntingdon,171.762964867,-43.99630505
POINT (171.7708175667 -43.8855937667),148183,1780978,352878,"23 Golf Links Drive, Allenton, Ashburton",23,23,,Golf Links Drive,Allenton,Ashburton District,Golf Links Drive,"23 Golf Links Drive, Allenton, Ashburton",Allenton,171.770817567,-43.8855937667
POINT (171.7652326833 -43.8918264833),148192,3053159,354684,"495 West Street, Allenton, Ashburton",495,495,,West Street,Allenton,Ashburton District,West Street,"495 West Street, Allenton, Ashburton",Allenton,171.765232683,-43.8918264833
POINT (171.7679263667 -43.9046976667),148243,1780697,32816,"17 McDonald Street, Netherby, Ashburton",17,17,,McDonald Street,Netherby,Ashburton District,McDonald Street,"17 McDonald Street, Netherby, Ashburton",Netherby,171.767926367,-43.9046976667
POINT (171.77539515 -43.7363793833),148620,1780960,37300,"1038 Winchmore Lauriston Road, Lauriston",1038,1038,,Winchmore Lauriston Road,Lauriston,Ashburton District,Winchmore Lauriston Road,"1038 Winchmore Lauriston Road, Lauriston",Lauriston,171.77539515,-43.7363793833
POINT (171.7802074 -43.82094175),148625,3002466,35358,"740 Mitcham Road, Mitcham",740,740,,Mitcham Road,Mitcham,Ashburton District,Mitcham Road,"740 Mitcham Road, Mitcham",Mitcham,171.7802074,-43.82094175
POINT (171.7819328333 -43.8986469333),148676,1781101,319311,"15 Keenans Road, Newland",15,15,,Keenans Road,Newland,Ashburton District,Keenans Road,"15 Keenans Road, Newland",Newland,171.78193283299998,-43.8986469333
POINT (171.78623895 -43.7979758),148739,3047820,32901,"676 Dromore Methven Road, Winchmore",676,676,,Dromore Methven Road,Winchmore,Ashburton District,Dromore Methven Road,"676 Dromore Methven Road, Winchmore",Winchmore,171.78623895,-43.797975799999996
POINT (171.8261792 -43.8243392333),149008,3047820,30054,"237 Dromore Methven Road, Mitcham",237,237,,Dromore Methven Road,Mitcham,Ashburton District,Dromore Methven Road,"237 Dromore Methven Road, Mitcham",Mitcham,171.82617919999998,-43.8243392333
POINT (171.9608186667 -43.7253104833),149663,3063153,52677,"551 Rakaia Barrhill Methven Road, Hatfield",551,551,,Rakaia Barrhill Methven Road,Hatfield,Ashburton District,Rakaia Barrhill Methven Road,"551 Rakaia Barrhill Methven Road, Hatfield",Hatfield,171.960818667,-43.7253104833
POINT (171.96901345 -43.9261199),149865,1780957,52836,"731 Winters Road, Pendarves",731,731,,Winters Road,Pendarves,Ashburton District,Winters Road,"731 Winters Road, Pendarves",Pendarves,171.96901345,-43.926119899999996
POINT (172.0204854167 -43.7522462),150261,1781158,46798,"19 Michael Street, Rakaia",19,19,,Michael Street,Rakaia,Ashburton District,Michael Street,"19 Michael Street, Rakaia",Rakaia,172.020485417,-43.75224620000001
POINT (172.0191461167 -43.7648094333),150385,3003802,352934,"2479 Rakaia Highway, Rakaia",2479,2479,,Rakaia Highway,Rakaia,Ashburton District,Rakaia Highway,"2479 Rakaia Highway, Rakaia",Rakaia,172.01914611700002,-43.7648094333
POINT (172.02519105 -43.7516916667),150556,1787808,56361,"62 Normanby Street, Rakaia",62,62,,Normanby Street,Rakaia,Ashburton District,Normanby Street,"62 Normanby Street, Rakaia",Rakaia,172.02519105,-43.7516916667
POINT (172.0293984333 -43.7562812667),150622,1780843,35778,"127 Rolleston Street, Rakaia",127,127,,Rolleston Street,Rakaia,Ashburton District,Rolleston Street,"127 Rolleston Street, Rakaia",Rakaia,172.02939843299998,-43.7562812667
POINT (172.0843556333 -43.8100976167),150920,1780989,30303,"737 Acton Road, Dorie",737,737,,Acton Road,Dorie,Ashburton District,Acton Road,"737 Acton Road, Dorie",Dorie,172.084355633,-43.8100976167
POINT (171.7452193333 -43.90343365),1564972,1780684,52347,"3/19 Tancred Street, Ashburton",3/19,19,,Tancred Street,Ashburton,Ashburton District,Tancred Street,"3/19 Tancred Street, Ashburton",Ashburton,171.745219333,-43.90343365
POINT (171.7593008333 -43.91154575),1637592,3024589,34875,"47A Wellington Street, Hampstead, Ashburton",47A,47,,Wellington Street,Hampstead,Ashburton District,Wellington Street,"47A Wellington Street, Hampstead, Ashburton",Hampstead,171.759300833,-43.91154575
POINT (171.76959005 -43.8993217667),1643498,3049568,54202,"74A Bridge Street, Netherby, Ashburton",74A,74,,Bridge Street,Netherby,Ashburton District,Bridge Street,"74A Bridge Street, Netherby, Ashburton",Netherby,171.76959005,-43.8993217667
POINT (171.7540141 -43.90117135),1696757,3045786,31360,"10/11 Cox Street, Ashburton",10/11,11,,Cox Street,Ashburton,Ashburton District,Cox Street,"10/11 Cox Street, Ashburton",Ashburton,171.75401409999998,-43.90117135
POINT (171.7512344833 -43.8871359167),1697133,1776040,41834,"13A Balmoral Place, Allenton, Ashburton",13A,13,,Balmoral Place,Allenton,Ashburton District,Balmoral Place,"13A Balmoral Place, Allenton, Ashburton",Allenton,171.751234483,-43.887135916700004
POINT (171.4244664 -44.0209279333),610489,3018669,52535,"319 Maronan Ealing Road, Ealing",319,319,,Maronan Ealing Road,Ealing,Ashburton District,Maronan Ealing Road,"319 Maronan Ealing Road, Ealing",Ealing,171.4244664,-44.0209279333
POINT (171.7701443167 -43.9024881167),711685,1842147,363875,"3 Goldrich Grove, Netherby, Ashburton",3,3,,Goldrich Grove,Netherby,Ashburton District,Goldrich Grove,"3 Goldrich Grove, Netherby, Ashburton",Netherby,171.77014431700002,-43.9024881167
POINT (171.7699098667 -43.90246055),711760,1842147,363875,"5 Goldrich Grove, Netherby, Ashburton",5,5,,Goldrich Grove,Netherby,Ashburton District,Goldrich Grove,"5 Goldrich Grove, Netherby, Ashburton",Netherby,171.769909867,-43.90246055
POINT (171.7225695333 -43.7587031667),933647,3047820,42879,"1354 Dromore Methven Road, Lauriston",1354,1354,,Dromore Methven Road,Lauriston,Ashburton District,Dromore Methven Road,"1354 Dromore Methven Road, Lauriston",Lauriston,171.72256953299998,-43.7587031667
POINT (171.7259002167 -43.909471),966129,1780686,41266,"24 Tarbottons Road, Tinwald, Ashburton",24,24,,Tarbottons Road,Tinwald,Ashburton District,Tarbottons Road,"24 Tarbottons Road, Tinwald, Ashburton",Tinwald,171.725900217,-43.909471
POINT (171.6432808333 -43.637639),1015422,1780893,320097,"11 Wayne Place, Methven",11,11,,Wayne Place,Methven,Ashburton District,Wayne Place,"11 Wayne Place, Methven",Methven,171.643280833,-43.637639
POINT (171.7484095833 -43.9084739833),145956,3054322,38172,"264A Moore Street, Ashburton",264A,264,,Moore Street,Ashburton,Ashburton District,Moore Street,"264A Moore Street, Ashburton",Ashburton,171.74840958299998,-43.9084739833
POINT (172.0394811167 -43.7609727333),1145645,1780989,45219,"63 Acton Road, Rakaia",63,63,,Acton Road,Rakaia,Ashburton District,Acton Road,"63 Acton Road, Rakaia",Rakaia,172.039481117,-43.7609727333
POINT (171.9811749 -43.7500644667),1367268,1781168,50673,"120 Ulundi Road, Rakaia",120,120,,Ulundi Road,Rakaia,Ashburton District,Ulundi Road,"120 Ulundi Road, Rakaia",Rakaia,171.9811749,-43.7500644667
POINT (171.77770035 -43.9025300333),1369739,1780995,319260,"74 Smithfield Road, Elgin, Ashburton",74,74,,Smithfield Road,Elgin,Ashburton District,Smithfield Road,"74 Smithfield Road, Elgin, Ashburton",Elgin,171.77770035,-43.902530033299996
POINT (171.7628145833 -43.8970446833),1432454,1780689,33326,"10 Maynard Place, Netherby, Ashburton",10,10,,Maynard Place,Netherby,Ashburton District,Maynard Place,"10 Maynard Place, Netherby, Ashburton",Netherby,171.762814583,-43.8970446833
POINT (171.7687283667 -43.9671495333),1432463,1837139,300683,"46 Ludlow Drive, Huntingdon",46,46,,Ludlow Drive,Huntingdon,Ashburton District,Ludlow Drive,"46 Ludlow Drive, Huntingdon",Huntingdon,171.768728367,-43.9671495333
POINT (171.7254061 -43.9087058833),1432760,1781023,319180,"18 Hollands Road, Tinwald, Ashburton",18,18,,Hollands Road,Tinwald,Ashburton District,Hollands Road,"18 Hollands Road, Tinwald, Ashburton",Tinwald,171.7254061,-43.9087058833
POINT (171.9291602 -43.7163443),1466161,1781026,52557,"68 Holmeslee Road, Hatfield",68,68,,Holmeslee Road,Hatfield,Ashburton District,Holmeslee Road,"68 Holmeslee Road, Hatfield",Hatfield,171.92916019999998,-43.716344299999996
POINT (171.7401669167 -43.8849545),1468300,3033016,314994,"3 Woolstore Mews, Allenton, Ashburton",3,3,,Woolstore Mews,Allenton,Ashburton District,Woolstore Mews,"3 Woolstore Mews, Allenton, Ashburton",Allenton,171.740166917,-43.8849545
POINT (171.7754113 -43.8988191833),1472058,1780995,353073,"32 Smithfield Road, Netherby, Ashburton",32,32,,Smithfield Road,Netherby,Ashburton District,Smithfield Road,"32 Smithfield Road, Netherby, Ashburton",Netherby,171.7754113,-43.8988191833
POINT (171.7235003833 -43.9116429667),1472070,1780686,54527,"52 Tarbottons Road, Tinwald, Ashburton",52,52,,Tarbottons Road,Tinwald,Ashburton District,Tarbottons Road,"52 Tarbottons Road, Tinwald, Ashburton",Tinwald,171.723500383,-43.9116429667
POINT (171.80817535 -43.87292915),1472954,1780961,34333,"109 Works Road, Fairton",109,109,,Works Road,Fairton,Ashburton District,Works Road,"109 Works Road, Fairton",Fairton,171.80817535,-43.87292915
POINT (171.7629926667 -43.8908035167),1540390,1839489,330825,"10 Somerset Grove, Allenton, Ashburton",10,10,,Somerset Grove,Allenton,Ashburton District,Somerset Grove,"10 Somerset Grove, Allenton, Ashburton",Allenton,171.76299266700002,-43.890803516700004
POINT (171.7623345833 -43.8877928167),1559091,1780810,367366,"118 Creek Road, Allenton, Ashburton",118,118,,Creek Road,Allenton,Ashburton District,Creek Road,"118 Creek Road, Allenton, Ashburton",Allenton,171.76233458299998,-43.8877928167
POINT (171.7341090333 -43.9168441167),1559103,1838680,351518,"2 Braam Lane, Tinwald, Ashburton",2,2,,Braam Lane,Tinwald,Ashburton District,Braam Lane,"2 Braam Lane, Tinwald, Ashburton",Tinwald,171.73410903299998,-43.9168441167
POINT (171.8744805333 -43.9072899),1588573,3004613,30311,"630 Fairfield Road, Newland",630,630,,Fairfield Road,Newland,Ashburton District,Fairfield Road,"630 Fairfield Road, Newland",Newland,171.874480533,-43.907289899999995
POINT (171.7831786 -43.888569),1589264,3038411,49410,"51 Glassworks Road, Newland",51,51,,Glassworks Road,Newland,Ashburton District,Glassworks Road,"51 Glassworks Road, Newland",Newland,171.78317859999999,-43.888569
POINT (171.7993908833 -43.8530757833),1589278,3002917,52193,"495 Hepburns Road, Mitcham",495,495,,Hepburns Road,Mitcham,Ashburton District,Hepburns Road,"495 Hepburns Road, Mitcham",Mitcham,171.799390883,-43.8530757833
POINT (171.7898326 -43.8972758167),1589611,1839075,299240,"57 McGrath Road, Elgin, Ashburton",57,57,,McGrath Road,Elgin,Ashburton District,McGrath Road,"57 McGrath Road, Elgin, Ashburton",Elgin,171.78983259999998,-43.8972758167
POINT (171.9761700167 -43.80159785),1589727,1780881,33605,"302 Pendarves Rakaia Road, Rakaia",302,302,,Pendarves Rakaia Road,Rakaia,Ashburton District,Pendarves Rakaia Road,"302 Pendarves Rakaia Road, Rakaia",Rakaia,171.97617001700002,-43.80159785
POINT (171.51984505 -44.0682854167),1613347,1787250,45894,"108 Junction Road, Hinds",108,108,,Junction Road,Hinds,Ashburton District,Junction Road,"108 Junction Road, Hinds",Hinds,171.51984505,-44.0682854167
POINT (171.76827535 -43.9055692167),1614520,1840775,350956,"23 Geoff Geering Drive, Netherby, Ashburton",23,23,,Geoff Geering Drive,Netherby,Ashburton District,Geoff Geering Drive,"23 Geoff Geering Drive, Netherby, Ashburton",Netherby,171.76827535,-43.9055692167
POINT (171.6987653 -43.83617775),1626964,3040168,329615,"368 Ashburton Staveley Road, Greenstreet",368,368,,Ashburton Staveley Road,Greenstreet,Ashburton District,Ashburton Staveley Road,"368 Ashburton Staveley Road, Greenstreet",Greenstreet,171.69876530000002,-43.83617775
POINT (171.7214421667 -43.92497725),1627089,1780820,35591,"149 Grove Street, Tinwald, Ashburton",149,149,,Grove Street,Tinwald,Ashburton District,Grove Street,"149 Grove Street, Tinwald, Ashburton",Tinwald,171.72144216700002,-43.92497725
POINT (172.0669163167 -43.91205325),1631925,3051244,40668,"1305 Kyle Road, Dorie",1305,1305,,Kyle Road,Dorie,Ashburton District,Kyle Road,"1305 Kyle Road, Dorie",Dorie,172.06691631700002,-43.91205325
POINT (171.9365830167 -43.8043418333),1632016,1781147,340215,"48 High Street, Chertsey",48,48,,High Street,Chertsey,Ashburton District,High Street,"48 High Street, Chertsey",Chertsey,171.936583017,-43.8043418333
POINT (171.7699945167 -43.8996101667),1640918,1840719,342646,"9 Orchard Grove, Netherby, Ashburton",9,9,,Orchard Grove,Netherby,Ashburton District,Orchard Grove,"9 Orchard Grove, Netherby, Ashburton",Netherby,171.76999451700001,-43.8996101667
POINT (171.6461029167 -43.63220975),1650547,1781005,46591,"26 Forest Drive, Methven",26,26,,Forest Drive,Methven,Ashburton District,Forest Drive,"26 Forest Drive, Methven",Methven,171.646102917,-43.63220975
POINT (171.7417970833 -43.8958676833),1656575,3002089,31103,"16 Oak Grove, Ashburton",16,16,,Oak Grove,Ashburton,Ashburton District,Oak Grove,"16 Oak Grove, Ashburton",Ashburton,171.741797083,-43.8958676833
POINT (171.7534361833 -43.8871374167),1656760,1780821,29819,"9 Hanrahan Street, Allenton, Ashburton",9,9,,Hanrahan Street,Allenton,Ashburton District,Hanrahan Street,"9 Hanrahan Street, Allenton, Ashburton",Allenton,171.753436183,-43.8871374167
POINT (171.4092969667 -44.0330227),1696725,3017122,49341,"131 Ealing Montalto Road, Ealing",131,131,,Ealing Montalto Road,Ealing,Ashburton District,Ealing Montalto Road,"131 Ealing Montalto Road, Ealing",Ealing,171.40929696700002,-44.033022700000004
POINT (171.75194875 -43.9027431167),1696782,3066714,33645,"161 Wills Street, Ashburton",161,161,,Wills Street,Ashburton,Ashburton District,Wills Street,"161 Wills Street, Ashburton",Ashburton,171.75194875,-43.9027431167
POINT (171.7544203167 -43.9035832167),1696824,3065253,30699,"42 Peter Street, Ashburton",42,42,,Peter Street,Ashburton,Ashburton District,Peter Street,"42 Peter Street, Ashburton",Ashburton,171.754420317,-43.9035832167
POINT (171.7483132667 -43.90426605),1697082,3001995,52304,"304 East Street, Ashburton",304,304,,East Street,Ashburton,Ashburton District,East Street,"304 East Street, Ashburton",Ashburton,171.74831326700001,-43.90426605
POINT (171.7450482167 -43.9530286),1697284,3005429,357995,"424 Grahams Road, Willowby",424,424,,Grahams Road,Willowby,Ashburton District,Grahams Road,"424 Grahams Road, Willowby",Willowby,171.745048217,-43.9530286
POINT (171.7291292 -43.9174245167),1697292,1786291,36580,"46 Thomson Street, Tinwald, Ashburton",46,46,,Thomson Street,Tinwald,Ashburton District,Thomson Street,"46 Thomson Street, Tinwald, Ashburton",Tinwald,171.7291292,-43.9174245167
POINT (171.3010507 -43.90092565),1736376,1786358,34608,"324 Baxters Road, Ruapuna",324,324,,Baxters Road,Ruapuna,Ashburton District,Baxters Road,"324 Baxters Road, Ruapuna",Ruapuna,171.3010507,-43.90092565
POINT (171.7806503167 -43.8358111833),1849134,3032435,42618,"484 Winchmore Dromore Road, Mitcham",484,484,,Winchmore Dromore Road,Mitcham,Ashburton District,Winchmore Dromore Road,"484 Winchmore Dromore Road, Mitcham",Mitcham,171.780650317,-43.8358111833
POINT (171.7513110333 -43.8826455833),1852030,1842832,371924,"11 Douglas Drive, Allenton, Ashburton",11,11,,Douglas Drive,Allenton,Ashburton District,Douglas Drive,"11 Douglas Drive, Allenton, Ashburton",Allenton,171.75131103299998,-43.8826455833
POINT (171.7530323 -43.9134078333),1955757,1780692,284345,"6 McKee Place, Hampstead, Ashburton",6,6,,McKee Place,Hampstead,Ashburton District,McKee Place,"6 McKee Place, Hampstead, Ashburton",Hampstead,171.7530323,-43.9134078333
POINT (171.7137526333 -43.9163289),1981583,1976748,383905,"17 Jag Way, Tinwald, Ashburton",17,17,,Jag Way,Tinwald,Ashburton District,Jag Way,"17 Jag Way, Tinwald, Ashburton",Tinwald,171.71375263299998,-43.916328899999996
POINT (171.7954263833 -43.8954897167),2012403,2012400,384090,"1 Rosedale Lane, Newland",1,1,,Rosedale Lane,Newland,Ashburton District,Rosedale Lane,"1 Rosedale Lane, Newland",Newland,171.795426383,-43.8954897167
POINT (171.7949082167 -43.8958996333),2012405,2012400,384090,"3 Rosedale Lane, Newland",3,3,,Rosedale Lane,Newland,Ashburton District,Rosedale Lane,"3 Rosedale Lane, Newland",Newland,171.794908217,-43.8958996333
POINT (171.2991305833 -43.6597204667),138758,1781103,56333,"1061 Ashburton Gorge Road, Mount Somers",1061,1061,,Ashburton Gorge Road,Mount Somers,Ashburton District,Ashburton Gorge Road,"1061 Ashburton Gorge Road, Mount Somers",Mount Somers,171.299130583,-43.6597204667
POINT (171.3073576 -43.6634075333),139146,1781103,56333,"982 Ashburton Gorge Road, Mount Somers",982,982,,Ashburton Gorge Road,Mount Somers,Ashburton District,Ashburton Gorge Road,"982 Ashburton Gorge Road, Mount Somers",Mount Somers,171.3073576,-43.6634075333
POINT (171.32807365 -43.9511086167),139282,3015720,37893,"359 Arundel Rakaia Gorge Road, Carew",359,359,,Arundel Rakaia Gorge Road,Carew,Ashburton District,Arundel Rakaia Gorge Road,"359 Arundel Rakaia Gorge Road, Carew",Carew,171.32807365,-43.9511086167
POINT (171.33852005 -43.9390482),139365,3015720,37893,"516 Arundel Rakaia Gorge Road, Carew",516,516,,Arundel Rakaia Gorge Road,Carew,Ashburton District,Arundel Rakaia Gorge Road,"516 Arundel Rakaia Gorge Road, Carew",Carew,171.33852005,-43.9390482
