WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (172.79964645 -43.7649549333),1757723,3026218,44229,"4328 Christchurch Akaroa Road, Little River",4328,4328,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4328 Christchurch Akaroa Road, Little River",Little River,172.79964645,-43.7649549333
POINT (173.0151419333 -43.8011891167),1605544,3064627,52601,"433 Long Bay Road, Akaroa",433,433,,Long Bay Road,Akaroa,Christchurch City,Long Bay Road,"433 Long Bay Road, Akaroa",Akaroa,173.015141933,-43.8011891167
POINT (172.8002089833 -43.7645824167),1757726,3026218,44229,"4334 Christchurch Akaroa Road, Little River",4334,4334,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4334 Christchurch Akaroa Road, Little River",Little River,172.800208983,-43.7645824167
POINT (172.7978163 -43.7636349667),1757727,3026218,44229,"4335 Christchurch Akaroa Road, Little River",4335,4335,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4335 Christchurch Akaroa Road, Little River",Little River,172.79781630000002,-43.7636349667
POINT (172.7980553167 -43.76350505),1757739,3026218,44229,"4337 Christchurch Akaroa Road, Little River",4337,4337,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4337 Christchurch Akaroa Road, Little River",Little River,172.798055317,-43.76350505
POINT (172.7983429833 -43.7636286167),1757740,3026218,44229,"4339 Christchurch Akaroa Road, Little River",4339,4339,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4339 Christchurch Akaroa Road, Little River",Little River,172.798342983,-43.763628616700004
POINT (172.7102096333 -43.6464719333),274648,3045791,369840,"434 Marine Drive, Charteris Bay",434,434,,Marine Drive,Charteris Bay,Christchurch City,Marine Drive,"434 Marine Drive, Charteris Bay",Charteris Bay,172.710209633,-43.6464719333
POINT (172.8006981333 -43.7641885333),1757735,3026218,44229,"4340 Christchurch Akaroa Road, Little River",4340,4340,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4340 Christchurch Akaroa Road, Little River",Little River,172.800698133,-43.7641885333
POINT (172.79838625 -43.7634013),1757741,3026218,44229,"4341 Christchurch Akaroa Road, Little River",4341,4341,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4341 Christchurch Akaroa Road, Little River",Little River,172.79838625,-43.7634013
POINT (172.7987649 -43.7631839333),1757742,3026218,44229,"4343 Christchurch Akaroa Road, Little River",4343,4343,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4343 Christchurch Akaroa Road, Little River",Little River,172.7987649,-43.7631839333
POINT (172.8000834333 -43.76286335),287593,3026218,44229,"4345 Christchurch Akaroa Road, Little River",4345,4345,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4345 Christchurch Akaroa Road, Little River",Little River,172.800083433,-43.76286335
POINT (172.8017636333 -43.7640127667),1757736,3026218,48755,"4346 Christchurch Akaroa Road, Little River",4346,4346,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4346 Christchurch Akaroa Road, Little River",Little River,172.80176363299998,-43.7640127667
POINT (172.7993608 -43.7622058333),1757733,3026218,44229,"4347 Christchurch Akaroa Road, Little River",4347,4347,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4347 Christchurch Akaroa Road, Little River",Little River,172.7993608,-43.7622058333
POINT (172.8006433333 -43.7621799833),1757731,3026218,48755,"4353 Christchurch Akaroa Road, Little River",4353,4353,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4353 Christchurch Akaroa Road, Little River",Little River,172.80064333299998,-43.7621799833
POINT (172.8013027 -43.7630601),1757738,3026218,48755,"4356 Christchurch Akaroa Road, Little River",4356,4356,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4356 Christchurch Akaroa Road, Little River",Little River,172.80130269999998,-43.763060100000004
POINT (172.7802572833 -43.6240544333),1755531,3040015,301823,"436 Camp Bay Road, Port Levy",436,436,,Camp Bay Road,Port Levy,Christchurch City,Camp Bay Road,"436 Camp Bay Road, Port Levy",Port Levy,172.780257283,-43.624054433299996
POINT (172.7102088333 -43.6466414833),274649,3045791,369840,"436 Marine Drive, Charteris Bay",436,436,,Marine Drive,Charteris Bay,Christchurch City,Marine Drive,"436 Marine Drive, Charteris Bay",Charteris Bay,172.710208833,-43.6466414833
POINT (172.8013414667 -43.76137885),1757732,3026218,48755,"4361 Christchurch Akaroa Road, Little River",4361,4361,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4361 Christchurch Akaroa Road, Little River",Little River,172.80134146700001,-43.76137885
POINT (172.8018531833 -43.76081135),1757743,3026218,48755,"4367 Christchurch Akaroa Road, Little River",4367,4367,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4367 Christchurch Akaroa Road, Little River",Little River,172.801853183,-43.76081135
POINT (172.8034511 -43.762694),1757734,3026218,48755,"4368 Christchurch Akaroa Road, Little River",4368,4368,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4368 Christchurch Akaroa Road, Little River",Little River,172.8034511,-43.762694
POINT (172.8025091833 -43.7616881167),1757737,3026218,48755,"4371 Christchurch Akaroa Road, Little River",4371,4371,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4371 Christchurch Akaroa Road, Little River",Little River,172.80250918299998,-43.7616881167
POINT (172.803631 -43.7622540167),1757728,3026218,48755,"4374 Christchurch Akaroa Road, Little River",4374,4374,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4374 Christchurch Akaroa Road, Little River",Little River,172.803631,-43.7622540167
POINT (172.8028292167 -43.76105735),1757730,3026218,48755,"4375 Christchurch Akaroa Road, Little River",4375,4375,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4375 Christchurch Akaroa Road, Little River",Little River,172.802829217,-43.76105735
POINT (172.8034090333 -43.7609603167),1757729,3026218,36468,"4379 Christchurch Akaroa Road, Little River",4379,4379,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4379 Christchurch Akaroa Road, Little River",Little River,172.80340903299998,-43.7609603167
POINT (172.7101740333 -43.64681715),274650,3045791,369840,"438 Marine Drive, Charteris Bay",438,438,,Marine Drive,Charteris Bay,Christchurch City,Marine Drive,"438 Marine Drive, Charteris Bay",Charteris Bay,172.710174033,-43.64681715
POINT (172.7182349667 -43.7659023),1672754,1780080,55197,"438 Prices Valley Road, Prices Valley",438,438,,Prices Valley Road,Prices Valley,Christchurch City,Prices Valley Road,"438 Prices Valley Road, Prices Valley",Prices Valley,172.718234967,-43.7659023
POINT (172.8044737333 -43.7615397833),1745366,3026218,36468,"4385 Christchurch Akaroa Road, Little River",4385,4385,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4385 Christchurch Akaroa Road, Little River",Little River,172.80447373299998,-43.7615397833
POINT (172.8052304167 -43.7613411),1745367,3026218,36468,"4387 Christchurch Akaroa Road, Little River",4387,4387,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4387 Christchurch Akaroa Road, Little River",Little River,172.80523041700002,-43.7613411
POINT (172.7041692833 -43.6531514667),270055,3045791,32658,"439 Marine Drive, Charteris Bay",439,439,,Marine Drive,Charteris Bay,Christchurch City,Marine Drive,"439 Marine Drive, Charteris Bay",Charteris Bay,172.704169283,-43.6531514667
POINT (172.80654125 -43.7619658833),1757744,3026218,36468,"4390 Christchurch Akaroa Road, Little River",4390,4390,,Christchurch Akaroa Road,Little River,Christchurch City,Christchurch Akaroa Road,"4390 Christchurch Akaroa Road, Little River",Little River,172.80654125,-43.7619658833
POINT (172.717948 -43.6361917667),279605,3073577,43782,"43A Bayview Road, Charteris Bay",43A,43,,Bayview Road,Charteris Bay,Christchurch City,Bayview Road,"43A Bayview Road, Charteris Bay",Charteris Bay,172.717948,-43.6361917667
POINT (172.7202951833 -43.6001824),279108,1779985,32156,"43A Exeter Street, Lyttelton",43A,43,,Exeter Street,Lyttelton,Christchurch City,Exeter Street,"43A Exeter Street, Lyttelton",Lyttelton,172.720295183,-43.600182399999994
POINT (172.9715018 -43.8002346833),290298,3027322,43973,"43A Woodills Road, Akaroa",43A,43,,Woodills Road,Akaroa,Christchurch City,Woodills Road,"43A Woodills Road, Akaroa",Akaroa,172.97150180000003,-43.8002346833
POINT (172.7177933667 -43.63697305),279606,3073577,43782,"43B Bayview Road, Charteris Bay",43B,43,,Bayview Road,Charteris Bay,Christchurch City,Bayview Road,"43B Bayview Road, Charteris Bay",Charteris Bay,172.717793367,-43.63697305
POINT (172.7386085833 -43.6300205167),1961684,1780010,51633,"43B Waipapa Avenue, Diamond Harbour",43B,43,,Waipapa Avenue,Diamond Harbour,Christchurch City,Waipapa Avenue,"43B Waipapa Avenue, Diamond Harbour",Diamond Harbour,172.738608583,-43.6300205167
POINT (172.7938507833 -43.7635267),1959271,1785644,48863,"43B Western Valley Road, Little River",43B,43,,Western Valley Road,Little River,Christchurch City,Western Valley Road,"43B Western Valley Road, Little River",Little River,172.79385078299998,-43.76352670000001
POINT (172.79319465 -43.7633735667),1971205,1785644,48863,"43C Western Valley Road, Little River",43C,43,,Western Valley Road,Little River,Christchurch City,Western Valley Road,"43C Western Valley Road, Little River",Little River,172.79319465,-43.763373566700004
POINT (172.9418964667 -43.7594181833),567059,1779300,48746,"44 Bayview Crescent, Duvauchelle",44,44,,Bayview Crescent,Duvauchelle,Christchurch City,Bayview Crescent,"44 Bayview Crescent, Duvauchelle",Duvauchelle,172.94189646700002,-43.7594181833
POINT (172.6901104833 -43.6049456333),265256,1779977,37297,"44 Bayview Place, Cass Bay, Lyttelton",44,44,,Bayview Place,Cass Bay,Christchurch City,Bayview Place,"44 Bayview Place, Cass Bay, Lyttelton",Cass Bay,172.69011048299998,-43.6049456333
POINT (172.7148069833 -43.6389857333),274583,3073577,39901,"44 Bayview Road, Charteris Bay",44,44,,Bayview Road,Charteris Bay,Christchurch City,Bayview Road,"44 Bayview Road, Charteris Bay",Charteris Bay,172.714806983,-43.6389857333
POINT (172.7953640167 -43.7768156167),287609,1780081,366429,"44 Breitmeyers Road, Little River",44,44,,Breitmeyers Road,Little River,Christchurch City,Breitmeyers Road,"44 Breitmeyers Road, Little River",Little River,172.795364017,-43.7768156167
POINT (172.7069550667 -43.6068627833),274515,1779484,53968,"44 Brittan Terrace, Lyttelton",44,44,,Brittan Terrace,Lyttelton,Christchurch City,Brittan Terrace,"44 Brittan Terrace, Lyttelton",Lyttelton,172.706955067,-43.6068627833
POINT (172.6102879167 -43.5329943),205408,1784196,54343,"44 Brockworth Place, Riccarton, Christchurch",44,44,,Brockworth Place,Riccarton,Christchurch City,Brockworth Place,"44 Brockworth Place, Riccarton, Christchurch",Riccarton,172.610287917,-43.5329943
POINT (172.9032402167 -43.8121838667),289113,1779466,34097,"44 Cemetery Road, Wainui",44,44,,Cemetery Road,Wainui,Christchurch City,Cemetery Road,"44 Cemetery Road, Wainui",Wainui,172.90324021700002,-43.8121838667
POINT (172.7223798333 -43.5959461333),279117,1779959,37609,"44 Cornwall Road, Lyttelton",44,44,,Cornwall Road,Lyttelton,Christchurch City,Cornwall Road,"44 Cornwall Road, Lyttelton",Lyttelton,172.722379833,-43.5959461333
POINT (172.7888828167 -43.76692335),1375746,1780078,48858,"44 Council Hill Road, Little River",44,44,,Council Hill Road,Little River,Christchurch City,Council Hill Road,"44 Council Hill Road, Little River",Little River,172.788882817,-43.76692335
POINT (172.7072846833 -43.6058303167),274514,3066039,30751,"44 Cressy Terrace, Lyttelton",44,44,,Cressy Terrace,Lyttelton,Christchurch City,Cressy Terrace,"44 Cressy Terrace, Lyttelton",Lyttelton,172.70728468299998,-43.6058303167
POINT (172.7194070333 -43.6002467),566098,1779950,388111,"44 Dublin Street, Lyttelton",44,44,,Dublin Street,Lyttelton,Christchurch City,Dublin Street,"44 Dublin Street, Lyttelton",Lyttelton,172.71940703299998,-43.6002467
POINT (172.7153703667 -43.5987996),279116,1787327,32091,"44 Hawkhurst Road, Lyttelton",44,44,,Hawkhurst Road,Lyttelton,Christchurch City,Hawkhurst Road,"44 Hawkhurst Road, Lyttelton",Lyttelton,172.71537036700002,-43.59879960000001
POINT (172.9528924833 -43.8161601667),289718,1779392,45498,"44 Hempleman Drive, Akaroa",44,44,,Hempleman Drive,Akaroa,Christchurch City,Hempleman Drive,"44 Hempleman Drive, Akaroa",Akaroa,172.952892483,-43.8161601667
POINT (172.7015743167 -43.8251446833),1757838,1787105,28963,"44 Hillview Road, Birdlings Flat",44,44,,Hillview Road,Birdlings Flat,Christchurch City,Hillview Road,"44 Hillview Road, Birdlings Flat",Birdlings Flat,172.701574317,-43.825144683299996
POINT (172.71978405 -43.6268916833),279517,1780014,35862,"44 James Drive, Diamond Harbour",44,44,,James Drive,Diamond Harbour,Christchurch City,James Drive,"44 James Drive, Diamond Harbour",Diamond Harbour,172.71978405,-43.6268916833
POINT (172.7209864333 -43.6253368833),279516,1779419,298811,"44 Koromiko Crescent, Diamond Harbour",44,44,,Koromiko Crescent,Diamond Harbour,Christchurch City,Koromiko Crescent,"44 Koromiko Crescent, Diamond Harbour",Diamond Harbour,172.72098643299998,-43.6253368833
POINT (172.72038955 -43.6022220333),279120,1780007,53024,"44 London Street, Lyttelton",44,44,,London Street,Lyttelton,Christchurch City,London Street,"44 London Street, Lyttelton",Lyttelton,172.72038955,-43.6022220333
POINT (172.6469738333 -43.62283815),239973,1780047,48450,"44 Main Road, Governors Bay",44,44,,Main Road,Governors Bay,Christchurch City,Main Road,"44 Main Road, Governors Bay",Governors Bay,172.646973833,-43.62283815
POINT (172.7350766833 -43.6280895667),284312,3045791,49038,"44 Marine Drive, Diamond Harbour",44,44,,Marine Drive,Diamond Harbour,Christchurch City,Marine Drive,"44 Marine Drive, Diamond Harbour",Diamond Harbour,172.735076683,-43.6280895667
POINT (172.6496155 -43.6260551167),1735745,1780012,37064,"44 Merlincote Crescent, Governors Bay",44,44,,Merlincote Crescent,Governors Bay,Christchurch City,Merlincote Crescent,"44 Merlincote Crescent, Governors Bay",Governors Bay,172.6496155,-43.6260551167
POINT (172.7834468833 -43.7735019833),287447,1780108,53852,"44 Morrisons Road, Little River",44,44,,Morrisons Road,Little River,Christchurch City,Morrisons Road,"44 Morrisons Road, Little River",Little River,172.78344688299998,-43.7735019833
POINT (172.9557277333 -43.8159485333),290082,1779256,51758,"44 Onuku Road, Akaroa",44,44,,Onuku Road,Akaroa,Christchurch City,Onuku Road,"44 Onuku Road, Akaroa",Akaroa,172.955727733,-43.8159485333
POINT (172.7008032833 -43.60549715),270010,3043854,51740,"44 Park Terrace, Corsair Bay, Lyttelton",44,44,,Park Terrace,Corsair Bay,Christchurch City,Park Terrace,"44 Park Terrace, Corsair Bay, Lyttelton",Corsair Bay,172.700803283,-43.60549715
POINT (172.6908237 -43.7304282833),265298,1780059,29066,"44 Parkinsons Road, Ataahua",44,44,,Parkinsons Road,Ataahua,Christchurch City,Parkinsons Road,"44 Parkinsons Road, Ataahua",Ataahua,172.6908237,-43.7304282833
POINT (172.631206534709 -43.5256608281791),2041396,1782702,47231,"44 Peterborough Street, Christchurch Central, Christchurch",44,44,,Peterborough Street,Christchurch Central,Christchurch City,Peterborough Street,"44 Peterborough Street, Christchurch Central, Christchurch",Christchurch Central,172.631206535,-43.525660828199996
POINT (172.7528963333 -43.64173155),285643,1780028,53657,"44 Purau Port Levy Road, Purau",44,44,,Purau Port Levy Road,Purau,Christchurch City,Purau Port Levy Road,"44 Purau Port Levy Road, Purau",Purau,172.752896333,-43.64173155
POINT (172.72600015 -43.6276679333),282448,1779987,29805,"44 Ranui Crescent, Diamond Harbour",44,44,,Ranui Crescent,Diamond Harbour,Christchurch City,Ranui Crescent,"44 Ranui Crescent, Diamond Harbour",Diamond Harbour,172.72600015,-43.627667933299996
POINT (172.61525645 -43.5686256167),215329,3015190,43734,"44 Rose Street, Somerfield, Christchurch",44,44,,Rose Street,Somerfield,Christchurch City,Rose Street,"44 Rose Street, Somerfield, Christchurch",Somerfield,172.61525645,-43.568625616700004
POINT (172.97130925 -43.8069461833),290623,1779441,49053,"44 Rue Balguerie, Akaroa",44,44,,Rue Balguerie,Akaroa,Christchurch City,Rue Balguerie,"44 Rue Balguerie, Akaroa",Akaroa,172.97130925,-43.8069461833
POINT (172.9729612 -43.8015649833),290304,1779449,55507,"44 Rue Grehan, Akaroa",44,44,,Rue Grehan,Akaroa,Christchurch City,Rue Grehan,"44 Rue Grehan, Akaroa",Akaroa,172.9729612,-43.8015649833
POINT (172.96777055 -43.8031247333),290303,1779450,52253,"44 Rue Jolie, Akaroa",44,44,,Rue Jolie,Akaroa,Christchurch City,Rue Jolie,"44 Rue Jolie, Akaroa",Akaroa,172.96777055,-43.8031247333
POINT (172.9682666833 -43.8034192833),290301,1779451,29185,"44 Rue Lavaud, Akaroa",44,44,,Rue Lavaud,Akaroa,Christchurch City,Rue Lavaud,"44 Rue Lavaud, Akaroa",Akaroa,172.968266683,-43.8034192833
