id,add,statue
59444,"50 Vardon Crescent, Shirley, Christchurch",Request timed out
59450,"23 Flesher Avenue, Richmond, Christchurch",Request timed out
59463,"31 Hillsborough Terrace, Hillsborough, Christchurch",Request timed out
59465,"12 Michigan Place, Burwood, Christchurch",Request timed out
59467,"11 Coopers Road, Dallington, Christchurch",Request timed out
59470,"19 Bramwell Street, Dallington, Christchurch",Request timed out
59471,"37 Bampton Street, Burwood, Christchurch",Request timed out
59473,"20 Robson Avenue, Avonside, Christchurch",Request timed out
59474,"33 Morris Street, Avonside, Christchurch",Request timed out
59475,"16 Clive Street, Phillipstown, Christchurch",Request timed out
59476,"17 Havelock Street, Phillipstown, Christchurch",Request timed out
59480,"66 Harrow Street, Phillipstown, Christchurch",Request timed out
59485,"100 Waitikiri Drive, Parklands, Christchurch",Request timed out
59488,"228 Burwood Road, Burwood, Christchurch",Request timed out
59489,"46 Chartwell Street, Burwood, Christchurch",Request timed out
59500,"14 Pages Road, Linwood, Christchurch",Request timed out
59501,"21 Pauline Street, Linwood, Christchurch",Request timed out
59507,"17 Gow Place, Woolston, Christchurch",Request timed out
59523,"111 Avondale Road, Avondale, Christchurch",Request timed out
59527,"104 Bickerton Street, Wainoni, Christchurch",Request timed out
59531,"73 Wainoni Road, Wainoni, Christchurch",Request timed out
59536,"16 Styx River Place, Spencerville, Christchurch",Request timed out
59541,"29 Cottonwood Street, Parklands, Christchurch",Request timed out
59545,"83 Hampshire Street, Aranui, Christchurch",Request timed out
59546,"25 Laing Crescent, Heathcote Valley, Christchurch",Request timed out
59551,"27 Larnach Street, Waimairi Beach, Christchurch",Request timed out
59554,"29 Pandora Street, North New Brighton, Christchurch",Request timed out
59559,"178 Baker Street, New Brighton, Christchurch",Request timed out
59566,"37 Mountbatten Street, New Brighton, Christchurch",Request timed out
59570,"134 Moncks Spur Road, Redcliffs, Christchurch",Request timed out
59575,"34 Bay View Road, Moncks Bay, Christchurch",Request timed out
59577,"70 Wakatu Avenue, Moncks Bay, Christchurch",Request timed out
59579,"20 Mermaid Place, Southshore, Christchurch",Request timed out
59580,"12 Hardwicke Street, Sumner, Christchurch",Request timed out
59583,"25 Arnold Street, Sumner, Christchurch",Request timed out
59584,"10 Heberden Avenue, Sumner, Christchurch",Request timed out
59589,"26 Chimera Crescent, New Brighton, Christchurch",Request timed out
59591,"38 Rossmore Terrace, Cashmere, Christchurch",Request timed out
59592,"11 Shirley Road, Mairehau, Christchurch",Request timed out
59603,"14A Mathers Road, Hoon Hay, Christchurch",Request timed out
59607,"36A Wroxton Terrace, Merivale, Christchurch",Request timed out
59610,"35 Hackthorne Road, Cashmere, Christchurch",Request timed out
59624,"108 Huntsbury Avenue, Huntsbury, Christchurch",Request timed out
59630,"263 Stanmore Road, Richmond, Christchurch",Request timed out
59634,"11A Achilles Street, Burwood, Christchurch",Request timed out
59635,"58A Harrow Street, Phillipstown, Christchurch",Request timed out
59642,"15 Kim Place, Dallington, Christchurch",Request timed out
59647,"23 Holland Street, Avonside, Christchurch",Request timed out
59649,"17 Heathcote Street, Woolston, Christchurch",Request timed out
59652,"29 Willryan Avenue, New Brighton, Christchurch",Request timed out
59660,"20 Laguna Gardens, Shirley, Christchurch",Request timed out
59663,"35 Seabrooke Drive, Spencerville, Christchurch",Request timed out
59664,"31 Dufek Crescent, Wigram, Christchurch",Request timed out
59666,"86 Hawdon Street, Sydenham, Christchurch",Request timed out
59668,"4 Dalweny Lane, Cracroft, Christchurch",Request timed out
59669,"47 Colombo Street, Cashmere, Christchurch",Request timed out
59671,"10 Bernadette Street, Aidanfield, Christchurch",Request timed out
59672,"21 Hemingway Place, Spencerville, Christchurch",Request timed out
59687,"26 Birkdale Drive, Shirley, Christchurch",Request timed out
59689,"44 Bordesley Street, Phillipstown, Christchurch",Request timed out
59690,"11 Kilbride Gardens, Halswell, Christchurch",Request timed out
59700,"15 Papaumu Green, Parklands, Christchurch",Request timed out
59712,"4 Streamside Court, Woolston, Christchurch",Request timed out
59721,"32 Stillwater Avenue, Burwood, Christchurch",Request timed out
59722,"19 Carradale Avenue, Broomfield, Christchurch",Request timed out
59726,"39 Concord Place, Burwood, Christchurch",Request timed out
59727,"13 Cooke Street, Somerfield, Christchurch",Request timed out
59735,"4 Glenconnor Place, Burwood, Christchurch",Request timed out
59743,"12 Faversham Lane, Casebrook, Christchurch",Request timed out
59745,"12 van Dieman Close, Templeton, Christchurch",Request timed out
59748,"28 Colchester Place, Templeton, Christchurch",Request timed out
59749,"308 Waterloo Road, Islington, Christchurch",Request timed out
59750,"43 Denise Crescent, Hornby, Christchurch",Request timed out
59755,"28 Canada Crescent, Hornby South, Christchurch",Request timed out
59759,"39 Pensacola Crescent, Broomfield, Christchurch",Request timed out
59763,"110 Blankney Street, Hornby, Christchurch",Request timed out
59768,"12 Kinross Street, Hei Hei, Christchurch",Request timed out
59771,"72 Neill Street, Hornby, Christchurch",Request timed out
59781,"15 Brigham Drive, Halswell, Christchurch",Request timed out
59782,"15 Empress Place, Halswell, Christchurch",Request timed out
59784,"36 Sheffield Crescent, Burnside, Christchurch",Request timed out
59786,"4 Kingham Place, Avonhead, Christchurch",Request timed out
59787,"11 Bendale Place, Avonhead, Christchurch",Request timed out
59791,"319 Withells Road, Avonhead, Christchurch",Request timed out
59792,"5 Parkinson Place, Ilam, Christchurch",Request timed out
59795,"8 Colina Street, Avonhead, Christchurch",Request timed out
59798,"29 Hare Street, Ilam, Christchurch",Request timed out
59807,"99 Halswell Junction Road, Halswell, Christchurch",Request timed out
59812,"25 Banbury Street, Burnside, Christchurch",Request timed out
59815,"19 Glenavon Place, Ilam, Christchurch",Request timed out
59818,"23 Westburn Terrace, Burnside, Christchurch",Request timed out
59820,"27 Coniston Avenue, Ilam, Christchurch",Request timed out
59824,"8 Glenavon Place, Ilam, Christchurch",Request timed out
59827,"63 Waimairi Road, Upper Riccarton, Christchurch",Request timed out
59831,"8 Birchdale Place, Halswell, Christchurch",Request timed out
59832,"15 Rudleigh Avenue, Upper Riccarton, Christchurch",Request timed out
59836,"65 Arthur Street, Upper Riccarton, Christchurch",Request timed out
59837,"15 Stanton Crescent, Hoon Hay, Christchurch",Request timed out
59839,"106 Farrington Avenue, Bishopdale, Christchurch",Request timed out
59840,"15 Colesbury Street, Bishopdale, Christchurch",Request timed out
59847,"16 Flower Street, Bryndwr, Christchurch",Request timed out
59849,"33 Hudson Street, Bryndwr, Christchurch",Request timed out
59851,"86 Brookside Terrace, Bryndwr, Christchurch",Request timed out
59853,"10 Bateman Avenue, Bryndwr, Christchurch",Request timed out
59855,"184 Clyde Road, Burnside, Christchurch",Request timed out
59871,"35 Haslam Crescent, Hoon Hay, Christchurch",Request timed out
59882,"38 Straven Road, Riccarton, Christchurch",Request timed out
59884,"9 Matipo Street, Middleton, Christchurch",Request timed out
59885,"11 Dundee Place, Spreydon, Christchurch",Request timed out
59888,"27 Samuel Street, Hoon Hay, Christchurch",Request timed out
59889,"35 Mathers Road, Hoon Hay, Christchurch",Request timed out
59892,"42 Mathers Road, Hoon Hay, Christchurch",Request timed out
59893,"33 Marion Street, Hoon Hay, Christchurch",Request timed out
59896,"11 Sharnbrook Lane, Casebrook, Christchurch",Request timed out
59897,"19 Northcote Road, Northcote, Christchurch",Request timed out
59908,"32 Lansbury Avenue, Strowan, Christchurch",Request timed out
59913,"30 College Avenue, Strowan, Christchurch",Request timed out
59914,"5 Searells Road, Strowan, Christchurch",Request timed out
59928,"11 Maryhill Avenue, Hoon Hay, Christchurch",Request timed out
59935,"66 Cobham Street, Spreydon, Christchurch",Request timed out
59937,"37 Waipara Street, Cracroft, Christchurch",Request timed out
59939,"11 Mistral Road, Northwood, Christchurch",Request timed out
59944,"14 Norrie Street, Redwood, Christchurch",Request timed out
59948,"14 Norfolk Street, St Albans, Christchurch",Request timed out
59954,"32 Weston Road, St Albans, Christchurch",Request timed out
59958,"11 Hewitts Road, Merivale, Christchurch",Request timed out
59963,"4 Bredon Lane, Spreydon, Christchurch",Request timed out
59968,"14 Delhi Place, Cashmere, Christchurch",Request timed out
59969,"19 Woodbank Street, Somerfield, Christchurch",Request timed out
59971,"32 Stanbury Avenue, Somerfield, Christchurch",Request timed out
59980,"120 Winters Road, Mairehau, Christchurch",Request timed out
59984,"18 Carnaby Close, St Albans, Christchurch",Request timed out
59986,"27 Roosevelt Avenue, St Albans, Christchurch",Request timed out
59987,"28 Croziers Road, St Albans, Christchurch",Request timed out
59990,"15 Browns Road, St Albans, Christchurch",Request timed out
59991,"27 Kinloch Street, St Albans, Christchurch",Request timed out
59992,"30 Holly Road, St Albans, Christchurch",Request timed out
59993,"32 Beveridge Street, Christchurch Central, Christchurch",Request timed out
59995,"21 Armagh Street, Christchurch Central, Christchurch",Request timed out
59999,"53 Montreal Street, Sydenham, Christchurch",Request timed out
60129,"22 Woodhouse Street, Linwood, Christchurch",Request timed out
60222,"24 Marine Parade, North New Brighton, Christchurch",Request timed out
60360,"3 Bellina Place, Broomfield, Christchurch",Request timed out
60419,"26 Coniston Avenue, Ilam, Christchurch",Request timed out
60431,"550 Halswell Road, Halswell, Christchurch",Request timed out
60445,"5 Farrington Avenue, Bishopdale, Christchurch",Request timed out
60446,"8 Sledmere Street, Burnside, Christchurch",Request timed out
60447,"14 Attlee Crescent, Bryndwr, Christchurch",Request timed out
60448,"30 Tuirau Place, Ilam, Christchurch",Request timed out
60449,"5 Hampton Place, Burnside, Christchurch",Request timed out
60450,"77 Memorial Avenue, Ilam, Christchurch",Request timed out
60451,"118 Creyke Road, Ilam, Christchurch",Request timed out
60544,"11 Whiteleigh Avenue, Addington, Christchurch",Request timed out
60545,"12 Walsall Street, Addington, Christchurch",Request timed out
60579,"1 Cotterill Street, Addington, Christchurch",Request timed out
60602,"42 Rutland Street, St Albans, Christchurch",Request timed out
60688,"18 Banks Avenue, Burwood, Christchurch",Request timed out
60720,"64 Norwich Street, Linwood, Christchurch",Request timed out
60722,"10 Newcastle Street, Phillipstown, Christchurch",Request timed out
60741,"20 Landy Street, Dallington, Christchurch",Request timed out
60742,"29 Cardrona Street, Avondale, Christchurch",Request timed out
60763,"10 Nevis Place, Avondale, Christchurch",Request timed out
60772,"10 Mallard Place, Woolston, Christchurch",Request timed out
60783,"14 Atlantis Street, New Brighton, Christchurch",Request timed out
60786,"14 Maces Road, Bromley, Christchurch",Request timed out
60801,"12 Cannon Hill Crescent, Mount Pleasant, Christchurch",Request timed out
60802,"15 Te Awakura Terrace, Mount Pleasant, Christchurch",Request timed out
60807,"12 Leda Place, North New Brighton, Christchurch",Request timed out
60818,"12 Seamount Terrace, Mount Pleasant, Christchurch",Request timed out
60846,"6 Greenmeadow Gardens, Belfast, Christchurch",Request timed out
60899,"2/102 Wainoni Road, Avondale, Christchurch",Request timed out
60904,"33 Harbour Road, Brooklands, Christchurch",Request timed out
60915,"10 Wildhawk Place, Shirley, Christchurch",Request timed out
60917,"34 Wagner Crescent, Northwood, Christchurch",Request timed out
60931,"18 Reka Street, Parklands, Christchurch",Request timed out
60933,"32 Mayfair Street, Riccarton, Christchurch",Request timed out
60979,"10 Gilmore Place, Burnside, Christchurch",Request timed out
60992,"15 Colina Street, Avonhead, Christchurch",Request timed out
60998,"142 Wales Street, Halswell, Christchurch",Request timed out
61007,"14 Geelong Place, Burnside, Christchurch",Request timed out
61008,"285 Memorial Avenue, Burnside, Christchurch",Request timed out
61014,"10 Seagrave Place, Ilam, Christchurch",Request timed out
61054,"314 Blenheim Road, Upper Riccarton, Christchurch",Request timed out
61085,"16 Kahu Road, Fendalton, Christchurch",Request timed out
61099,"45 Barnes Road, Redwood, Christchurch",Request timed out
61100,"16 Paddington Street, Northcote, Christchurch",Request timed out
61103,"1/43 Northcote Road, Northcote, Christchurch",Request timed out
61131,"19 Kenilworth Street, Addington, Christchurch",Request timed out
61155,"108 Chapter Street, St Albans, Christchurch",Request timed out
61162,"62 Mansfield Avenue, St Albans, Christchurch",Request timed out
61172,"36 Howard Street, Spreydon, Christchurch",Request timed out
61178,"53 Roberta Drive, Somerfield, Christchurch",Request timed out
61182,"10 Marley View Street, Somerfield, Christchurch",Request timed out
61187,"51 Rose Street, Somerfield, Christchurch",Request timed out
61194,"19 Thompsons Road, Belfast, Christchurch",Request timed out
61224,"25 Browning Street, Sydenham, Christchurch",Request timed out
61226,"115 Studholme Street, Somerfield, Christchurch",Request timed out
61227,"12 Saskia Lane, Somerfield, Christchurch",Request timed out
61241,"2A Hendon Street, Edgeware, Christchurch",Request timed out
61254,"4 Glenarm Terrace, Dallington, Christchurch",Request timed out
61270,"20 Briarmont Street, Avondale, Christchurch",Request timed out
61309,"65 Charlesworth Street, Woolston, Christchurch",Request timed out
61313,"12 Bancroft Place, Parklands, Christchurch",Request timed out
