,address,boolean
5423,"15 MacKenzie Avenue, Woolston, Christchurch",Request timed out
5424,"17 MacKenzie Avenue, Woolston, Christchurch",Request timed out
5425,"14 Hopkins Street, Woolston, Christchurch",Request timed out
5428,"18 Cooks Lane, Heathcote Valley, Christchurch",Request timed out
5430,"14 Canberra Place, Redwood, Christchurch",Request timed out
5431,"23 Coles Place, St Albans, Christchurch",Request timed out
5432,"11 Templetons Road, Aidanfield, Christchurch",Request timed out
5436,"10 Caldberg Close, Westmorland, Christchurch",Request timed out
5437,"29 Makawe Roa Street, Marshland, Christchurch",Request timed out
5438,"19 Te Rito Street, Marshland, Christchurch",Request timed out
5439,"10 Camelia Place, Islington, Christchurch",Request timed out
5444,"11 Chislehurst Place, Bryndwr, Christchurch",Request timed out
5446,"17 Maxwell Street, Riccarton, Christchurch",Request timed out
5447,"19 Canberra Place, Redwood, Christchurch",Request timed out
5450,"27 MacKenzie Avenue, Woolston, Christchurch",Request timed out
5452,"14 Cossar Street, Burwood, Christchurch",Request timed out
5458,"335 Wairakei Road, Burnside, Christchurch",Request timed out
5463,"18 Hart Street, Woolston, Christchurch",Request timed out
5466,"17 Raymond Road, Bromley, Christchurch",Request timed out
5467,"12 Chapmans Road, Hillsborough, Christchurch",Request timed out
5468,"5 Westridge, Scarborough, Christchurch",Request timed out
5469,"11 Teviotdale Way, Richmond Hill, Christchurch",Request timed out
5470,"14 Te Aika Street, Marshland, Christchurch",Request timed out
5471,"250 Salisbury Street, Christchurch Central, Christchurch",Request timed out
5474,"14 Colenso Street, Sumner, Christchurch",Request timed out
5475,"11 Pajet Street, Marshland, Christchurch",Request timed out
5476,"15 Pajet Street, Marshland, Christchurch",Request timed out
5477,"12 Leader Street, Marshland, Christchurch",Request timed out
5478,"25 Mansfield Avenue, St Albans, Christchurch",Request timed out
5479,"Unit 1, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5480,"Unit 3, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5482,"Unit 11, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5483,"Unit 12, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5484,"Unit 13, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5485,"Unit 14, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5486,"Unit 15, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5487,"Unit 16, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5488,"Unit 17, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5489,"Unit 18, 197 Hereford Street, Christchurch Central, Christchurch",Request timed out
5490,"10/277 Armagh Street, Christchurch Central, Christchurch",Request timed out
5491,"39 Baynes Street, Burwood, Christchurch",Request timed out
5492,"57 Belfast Road, Belfast, Christchurch",Request timed out
5493,"Flat 2, 6 Burdale Street, Riccarton, Christchurch",Request timed out
5494,"11 Bay View Road, Moncks Bay, Christchurch",Request timed out
5496,"Unit 101, 779 Colombo Street, Christchurch Central, Christchurch",Request timed out
5497,"Unit 201, 779 Colombo Street, Christchurch Central, Christchurch",Request timed out
5498,"Unit 301, 779 Colombo Street, Christchurch Central, Christchurch",Request timed out
5499,"Unit 1, 17 Delph Street, Avonhead, Christchurch",Request timed out
5500,"Unit 2, 17 Delph Street, Avonhead, Christchurch",Request timed out
5501,"10 Carrs Road, Halswell, Christchurch",Request timed out
5502,"Flat 2, 123 Condell Avenue, Papanui, Christchurch",Request timed out
5503,"Flat 1, 123 Condell Avenue, Papanui, Christchurch",Request timed out
5504,"33 Brusio Drive, Halswell, Christchurch",Request timed out
5505,"1/166 Harewood Road, Papanui, Christchurch",Request timed out
5508,"12 Haughey Drive, Mairehau, Christchurch",Request timed out
5509,"14 Haughey Drive, Mairehau, Christchurch",Request timed out
5510,"14 Hawkshead Way, Westmorland, Christchurch",Request timed out
5511,"16 Hawkshead Way, Westmorland, Christchurch",Request timed out
5512,"18 Hawkshead Way, Westmorland, Christchurch",Request timed out
5513,"20 Hawkshead Way, Westmorland, Christchurch",Request timed out
5516,"25 Hawkshead Way, Westmorland, Christchurch",Request timed out
5519,"Flat 2, 6 Elvira Court, Bishopdale, Christchurch",Request timed out
5520,"Flat 1, 6 Elvira Court, Bishopdale, Christchurch",Request timed out
5521,"Flat 1, 16 Grenville Street, Waltham, Christchurch",Request timed out
5522,"Flat 2, 16 Grenville Street, Waltham, Christchurch",Request timed out
5523,"Flat 1, 20 Neill Street, Hornby, Christchurch",Request timed out
5524,"Flat 2, 20 Neill Street, Hornby, Christchurch",Request timed out
5525,"65 Old Tai Tapu Road, Kennedys Bush, Christchurch",Request timed out
5526,"Flat 1, 39 Oram Avenue, New Brighton, Christchurch",Request timed out
5527,"Flat 2, 39 Oram Avenue, New Brighton, Christchurch",Request timed out
5530,"12 Brigham Drive, Halswell, Christchurch",Request timed out
5531,"Flat 2, 2 Elvira Court, Bishopdale, Christchurch",Request timed out
5532,"19 Bradshaw Terrace, Riccarton, Christchurch",Request timed out
5533,"Flat 2, 10 Nova Place, Christchurch Central, Christchurch",Request timed out
5535,"Flat 2, 193 Hackthorne Road, Cashmere, Christchurch",Request timed out
5536,"Unit 3, 5 Seven Mile Drive, Belfast, Christchurch",Request timed out
5537,"Unit 2, 5 Seven Mile Drive, Belfast, Christchurch",Request timed out
5538,"Unit 1, 5 Seven Mile Drive, Belfast, Christchurch",Request timed out
5539,"Flat 1, 36 Rata Street, Riccarton, Christchurch",Request timed out
5540,"Flat 2, 36 Rata Street, Riccarton, Christchurch",Request timed out
5541,"1 Manakura Street, Avonhead, Christchurch",Request timed out
5542,"22 Manakura Street, Avonhead, Christchurch",Request timed out
5545,"Flat 1, 3 Skipton Street, Mairehau, Christchurch",Request timed out
5546,"Flat 2, 3 Skipton Street, Mairehau, Christchurch",Request timed out
5548,"Flat 2, 44 Straven Road, Riccarton, Christchurch",Request timed out
5549,"Flat 1, 44 Straven Road, Riccarton, Christchurch",Request timed out
5550,"10 Walter Case Drive, Casebrook, Christchurch",Request timed out
5552,"325 Worsleys Road, Cracroft, Christchurch",Request timed out
5553,"Flat 1, 7 Young Street, Somerfield, Christchurch",Request timed out
5555,"34 Matlock Street, Woolston, Christchurch",Request timed out
5556,"11A Rhodes Street, Merivale, Christchurch",Request timed out
5557,"Flat 1, 52 Stillwater Avenue, Burwood, Christchurch",Request timed out
5558,"Flat 2, 52 Stillwater Avenue, Burwood, Christchurch",Request timed out
5559,"Flat 2, 55 Stillwater Avenue, Burwood, Christchurch",Request timed out
5560,"Flat 1, 55 Stillwater Avenue, Burwood, Christchurch",Request timed out
5561,"Flat 2, 520 St Asaph Street, Phillipstown, Christchurch",Request timed out
5563,"Flat 1, 221 Springfield Road, St Albans, Christchurch",Request timed out
5564,"Flat 3, 221 Springfield Road, St Albans, Christchurch",Request timed out
5568,"Flat 3, 33 Springfield Road, St Albans, Christchurch",Request timed out
5569,"Flat 2, 2 Rex Street, Riccarton, Christchurch",Request timed out
5576,"36 Sapphire Street, Casebrook, Christchurch",Request timed out
5578,"Unit 2, 57 St Martins Road, Saint Martins, Christchurch",Request timed out
5579,"Unit 3, 57 St Martins Road, Saint Martins, Christchurch",Request timed out
5580,"Unit 4, 57 St Martins Road, Saint Martins, Christchurch",Request timed out
5582,"24 Horoeka Street, Avonhead, Christchurch",Request timed out
5585,"34 Sawyers Arms Road, Northcote, Christchurch",Request timed out
5586,"36 Sawyers Arms Road, Northcote, Christchurch",Request timed out
5595,"14 Maryhill Avenue, Hoon Hay, Christchurch",Request timed out
5596,"25 Bellbird Lane, Marshland, Christchurch",Request timed out
5597,"30A Amyes Road, Hornby, Christchurch",Request timed out
5598,"33 Battersea Street, Sydenham, Christchurch",Request timed out
5599,"18A Bishop Street, St Albans, Christchurch",Request timed out
5600,"1/27 Birmingham Drive, Middleton, Christchurch",Request timed out
5601,"11 Bryden Place, Halswell, Christchurch",Request timed out
5603,"24 Bill Harvey Drive, Halswell, Christchurch",Request timed out
5604,"26 Bill Harvey Drive, Halswell, Christchurch",Request timed out
5605,"3 Albert Wills Avenue, Halswell, Christchurch",Request timed out
5606,"11 Albert Wills Avenue, Halswell, Christchurch",Request timed out
5608,"10 Hebe Road, Hornby, Christchurch",Request timed out
5609,"12 Hebe Road, Hornby, Christchurch",Request timed out
5616,"14 Happy Home Road, Westmorland, Christchurch",Request timed out
5618,"15 Marshall Street, Woolston, Christchurch",Request timed out
5620,"17 Broad Street, Woolston, Christchurch",Request timed out
5626,"24 Billington Drive, Halswell, Christchurch",Request timed out
5627,"26 Billington Drive, Halswell, Christchurch",Request timed out
5631,"1/27 Bristol Street, St Albans, Christchurch",Request timed out
5632,"11 Hebe Road, Hornby, Christchurch",Request timed out
5633,"109 Claridges Road, Casebrook, Christchurch",Request timed out
5634,"1/100 King Street, Sydenham, Christchurch",Request timed out
5636,"3/100 King Street, Sydenham, Christchurch",Request timed out
5637,"10 Mackay Street, Wigram, Christchurch",Request timed out
5638,"12 Mackay Street, Wigram, Christchurch",Request timed out
5640,"21 Mackay Street, Wigram, Christchurch",Request timed out
5641,"19 Mackay Street, Wigram, Christchurch",Request timed out
5642,"17 Mackay Street, Wigram, Christchurch",Request timed out
5643,"25 Parkhouse Road, Wigram, Christchurch",Request timed out
5645,"10 Welsh Road, Halswell, Christchurch",Request timed out
5646,"24 Sanctuary Gardens, Shirley, Christchurch",Request timed out
5647,"10 Ron Guthrey Road, Christchurch Airport, Christchurch",Request timed out
5648,"11A Konini Street, Riccarton, Christchurch",Request timed out
5649,"123 Totara Street, Riccarton, Christchurch",Request timed out
5652,"12 League Lane, Phillipstown, Christchurch",Request timed out
5659,"10 Roys Street, Marshland, Christchurch",Request timed out
5661,"97 Waimairi Road, Upper Riccarton, Christchurch",Request timed out
5675,"207/36C Welles Street, Christchurch Central, Christchurch",Request timed out
5679,"10 Caro Lane, Cracroft, Christchurch",Request timed out
5680,"12 Caro Lane, Cracroft, Christchurch",Request timed out
5682,"19 Bings Lane, Richmond, Christchurch",Request timed out
5684,"25 Bings Lane, Richmond, Christchurch",Request timed out
5685,"27 Bings Lane, Richmond, Christchurch",Request timed out
5686,"29 Bings Lane, Richmond, Christchurch",Request timed out
5689,"10 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5690,"12 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5691,"14 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5692,"11 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5693,"22 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5694,"20 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5695,"18 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5696,"32 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5697,"34 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5698,"15 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5699,"17 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5700,"19 Mary Carpenter Avenue, Yaldhurst, Christchurch",Request timed out
5701,"347 Blenheim Road, Upper Riccarton, Christchurch",Request timed out
5702,"27D Kennaway Road, Woolston, Christchurch",Request timed out
5703,"27C Kennaway Road, Woolston, Christchurch",Request timed out
5704,"27A Kennaway Road, Woolston, Christchurch",Request timed out
5705,"27B Kennaway Road, Woolston, Christchurch",Request timed out
5706,"101/16 Mackay Street, Wigram, Christchurch",Request timed out
5707,"101/18A Mackay Street, Wigram, Christchurch",Request timed out
5708,"201/18A Mackay Street, Wigram, Christchurch",Request timed out
5709,"201/14 Mackay Street, Wigram, Christchurch",Request timed out
5711,"10 O'Shannessey Place, Addington, Christchurch",Request timed out
5712,"205 Annex Road, Middleton, Christchurch",Request timed out
5713,"14 Brookside Terrace, Bryndwr, Christchurch",Request timed out
5714,"11 Strikemaster Lane, Wigram, Christchurch",Request timed out
5717,"12 Conailus Street, Halswell, Christchurch",Request timed out
5718,"11 Conailus Street, Halswell, Christchurch",Request timed out
5719,"13 Conailus Street, Halswell, Christchurch",Request timed out
5720,"301/272 Barbadoes Street, Christchurch Central, Christchurch",Request timed out
5722,"201/272 Barbadoes Street, Christchurch Central, Christchurch",Request timed out
5723,"101/272 Barbadoes Street, Christchurch Central, Christchurch",Request timed out
5726,"10 Charlotte Lane, Woolston, Christchurch",Request timed out
5727,"11 Charlotte Lane, Woolston, Christchurch",Request timed out
5728,"15 Charlotte Lane, Woolston, Christchurch",Request timed out
5729,"17 Charlotte Lane, Woolston, Christchurch",Request timed out
5730,"19 Charlotte Lane, Woolston, Christchurch",Request timed out
5731,"1 Charlotte Lane, Woolston, Christchurch",Request timed out
5732,"21 Charlotte Lane, Woolston, Christchurch",Request timed out
5733,"23 Charlotte Lane, Woolston, Christchurch",Request timed out
5734,"25 Charlotte Lane, Woolston, Christchurch",Request timed out
5735,"2 Charlotte Lane, Woolston, Christchurch",Request timed out
5736,"3 Charlotte Lane, Woolston, Christchurch",Request timed out
5737,"4 Charlotte Lane, Woolston, Christchurch",Request timed out
5738,"5 Charlotte Lane, Woolston, Christchurch",Request timed out
5739,"6 Charlotte Lane, Woolston, Christchurch",Request timed out
5740,"7 Charlotte Lane, Woolston, Christchurch",Request timed out
5741,"8 Charlotte Lane, Woolston, Christchurch",Request timed out
5742,"9 Charlotte Lane, Woolston, Christchurch",Request timed out
5745,"23 Coniston Avenue, Ilam, Christchurch",Request timed out
5746,"201/202 Gloucester Street, Christchurch Central, Christchurch",Request timed out
5748,"11 Styxspring Lane, Harewood, Christchurch",Request timed out
5749,"48 Armagh Street, Christchurch Central, Christchurch",Request timed out
5752,"12 Winning Post Place, Halswell, Christchurch",Request timed out
5754,"11/252 Barbadoes Street, Christchurch Central, Christchurch",Request timed out
5756,"13/252 Barbadoes Street, Christchurch Central, Christchurch",Request timed out
5759,"10 Establishment Drive, Hornby South, Christchurch",Request timed out
